source,httpMethod,path,normalizedPath,legacyFile,legacyClass,status,matchedRoutes,reason
"java","GET","/dict/type/optionselect","/dict/type/optionselect","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ruoyi-system\src\main\java\com\ruoyi\system\controller\SysDictTypeController.java","SysDictTypeController","缺失","","无匹配: GET /dict/type/optionselect"
"java","GET","/dict/data/list","/dict/data/list","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ruoyi-system\src\main\java\com\ruoyi\system\controller\SysDictDataController.java","SysDictDataController","缺失","","无匹配: GET /dict/data/list"
"java","POST","/dict/data/export","/dict/data/export","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ruoyi-system\src\main\java\com\ruoyi\system\controller\SysDictDataController.java","SysDictDataController","缺失","","无匹配: POST /dict/data/export"
"java","GET","/dict/data/{dictCode}","/dict/data/:dictcode","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ruoyi-system\src\main\java\com\ruoyi\system\controller\SysDictDataController.java","SysDictDataController","缺失","","无匹配: GET /dict/data/:dictcode"
"java","GET","/dict/data/type/{dictType}","/dict/data/type/:dicttype","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ruoyi-system\src\main\java\com\ruoyi\system\controller\SysDictDataController.java","SysDictDataController","缺失","","无匹配: GET /dict/data/type/:dicttype"
"java","DELETE","/dict/data/{dictCodes}","/dict/data/:dictcodes","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ruoyi-system\src\main\java\com\ruoyi\system\controller\SysDictDataController.java","SysDictDataController","缺失","","无匹配: DELETE /dict/data/:dictcodes"
"java","GET","/dept/list","/dept/list","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ruoyi-system\src\main\java\com\ruoyi\system\controller\SysDeptController.java","SysDeptController","缺失","","无匹配: GET /dept/list"
"java","GET","/dept/list/exclude/{deptId}","/dept/list/exclude/:deptid","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ruoyi-system\src\main\java\com\ruoyi\system\controller\SysDeptController.java","SysDeptController","缺失","","无匹配: GET /dept/list/exclude/:deptid"
"java","GET","/dept/{deptId}","/dept/:deptid","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ruoyi-system\src\main\java\com\ruoyi\system\controller\SysDeptController.java","SysDeptController","缺失","","无匹配: GET /dept/:deptid"
"java","DELETE","/dept/{deptId}","/dept/:deptid","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ruoyi-system\src\main\java\com\ruoyi\system\controller\SysDeptController.java","SysDeptController","缺失","","无匹配: DELETE /dept/:deptid"
"java","GET","/config/list","/config/list","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ruoyi-system\src\main\java\com\ruoyi\system\controller\SysConfigController.java","SysConfigController","部分迁移","GET /config (coze-oauth.ts:281) | GET /config (miniprogram.ts:40) | POST /config (miniprogram.ts:55)","路径前缀匹配: /config/list → 4 个候选"
"java","POST","/config/export","/config/export","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ruoyi-system\src\main\java\com\ruoyi\system\controller\SysConfigController.java","SysConfigController","部分迁移","GET /config (coze-oauth.ts:281) | GET /config (miniprogram.ts:40) | POST /config (miniprogram.ts:55)","路径前缀匹配: /config/export → 4 个候选"
"java","GET","/config/{configId}","/config/:configid","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ruoyi-system\src\main\java\com\ruoyi\system\controller\SysConfigController.java","SysConfigController","部分迁移","GET /config (coze-oauth.ts:281) | GET /config (miniprogram.ts:40) | POST /config (miniprogram.ts:55)","路径前缀匹配: /config/:configid → 4 个候选"
"java","GET","/config/configKey/{configKey}","/config/configkey/:configkey","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ruoyi-system\src\main\java\com\ruoyi\system\controller\SysConfigController.java","SysConfigController","部分迁移","GET /config (coze-oauth.ts:281) | GET /config (miniprogram.ts:40) | POST /config (miniprogram.ts:55)","路径前缀匹配: /config/configkey/:configkey → 4 个候选"
"java","DELETE","/config/{configIds}","/config/:configids","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ruoyi-system\src\main\java\com\ruoyi\system\controller\SysConfigController.java","SysConfigController","部分迁移","GET /config (coze-oauth.ts:281) | GET /config (miniprogram.ts:40) | POST /config (miniprogram.ts:55)","路径前缀匹配: /config/:configids → 4 个候选"
"java","DELETE","/config/refreshCache","/config/refreshcache","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ruoyi-system\src\main\java\com\ruoyi\system\controller\SysConfigController.java","SysConfigController","部分迁移","GET /config (coze-oauth.ts:281) | GET /config (miniprogram.ts:40) | POST /config (miniprogram.ts:55)","路径前缀匹配: /config/refreshcache → 4 个候选"
"java","POST","/news/export","/news/export","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ruoyi-system\src\main\java\com\ruoyi\system\controller\AiNewsController.java","AiNewsController","部分迁移","GET /news/categories (news.ts:101) | GET /news/hot (news.ts:107) | GET /news/articles (news.ts:123)","业务模块匹配: news"
"java","GET","/news/{id}","/news/:id","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ruoyi-system\src\main\java\com\ruoyi\system\controller\AiNewsController.java","AiNewsController","部分迁移","GET /news/categories (news.ts:101) | GET /news/hot (news.ts:107) | GET /news/articles (news.ts:123)","业务模块匹配: news"
"java","DELETE","/news/{ids}","/news/:ids","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ruoyi-system\src\main\java\com\ruoyi\system\controller\AiNewsController.java","AiNewsController","部分迁移","GET /news/categories (news.ts:101) | GET /news/hot (news.ts:107) | GET /news/articles (news.ts:123)","业务模块匹配: news"
"java","GET","/official/storage/list","/official/storage/list","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ruoyi-system\src\main\java\com\ruoyi\system\controller\AiFileStorageController.java","AiFileStorageController","缺失","","无匹配: GET /official/storage/list"
"java","POST","/official/storage/export","/official/storage/export","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ruoyi-system\src\main\java\com\ruoyi\system\controller\AiFileStorageController.java","AiFileStorageController","缺失","","无匹配: POST /official/storage/export"
"java","GET","/official/storage/{id}","/official/storage/:id","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ruoyi-system\src\main\java\com\ruoyi\system\controller\AiFileStorageController.java","AiFileStorageController","缺失","","无匹配: GET /official/storage/:id"
"java","POST","/official/storage/upload","/official/storage/upload","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ruoyi-system\src\main\java\com\ruoyi\system\controller\AiFileStorageController.java","AiFileStorageController","缺失","","无匹配: POST /official/storage/upload"
"java","DELETE","/official/storage/{ids}","/official/storage/:ids","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ruoyi-system\src\main\java\com\ruoyi\system\controller\AiFileStorageController.java","AiFileStorageController","缺失","","无匹配: DELETE /official/storage/:ids"
"java","POST","/api/video/preload","/video/preload","ljd-交接文件\ai-smart-society-java\ruoyi-modules\general-program\src\main\java\com\general\system\controller\VideoPreloadController.java","VideoPreloadController","缺失","","无匹配: POST /video/preload"
"java","GET","/contact/list","/contact/list","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ruoyi-system\src\main\java\com\ruoyi\system\controller\AiContactController.java","AiContactController","部分迁移","GET /contact (admin-content-routes.ts:259) | POST /contact (admin-content-routes.ts:292)","路径前缀匹配: /contact/list → 2 个候选"
"java","POST","/contact/export","/contact/export","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ruoyi-system\src\main\java\com\ruoyi\system\controller\AiContactController.java","AiContactController","部分迁移","GET /contact (admin-content-routes.ts:259) | POST /contact (admin-content-routes.ts:292)","路径前缀匹配: /contact/export → 2 个候选"
"java","GET","/contact/{id}","/contact/:id","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ruoyi-system\src\main\java\com\ruoyi\system\controller\AiContactController.java","AiContactController","部分迁移","GET /contact (admin-content-routes.ts:259) | POST /contact (admin-content-routes.ts:292) | PUT /contact/:id (admin-content-routes.ts:311)","路径前缀匹配: /contact/:id → 4 个候选"
"java","DELETE","/contact/{ids}","/contact/:ids","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ruoyi-system\src\main\java\com\ruoyi\system\controller\AiContactController.java","AiContactController","部分迁移","GET /contact (admin-content-routes.ts:259) | POST /contact (admin-content-routes.ts:292)","路径前缀匹配: /contact/:ids → 2 个候选"
"java","POST","/api/video/breakpoint/load","/video/breakpoint/load","ljd-交接文件\ai-smart-society-java\ruoyi-modules\general-program\src\main\java\com\general\system\controller\VideoBreakpointController.java","VideoBreakpointController","缺失","","无匹配: POST /video/breakpoint/load"
"java","POST","/api/video/breakpoint/update","/video/breakpoint/update","ljd-交接文件\ai-smart-society-java\ruoyi-modules\general-program\src\main\java\com\general\system\controller\VideoBreakpointController.java","VideoBreakpointController","缺失","","无匹配: POST /video/breakpoint/update"
"java","GET","/us/list","/us/list","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ruoyi-system\src\main\java\com\ruoyi\system\controller\AiAboutUsController.java","AiAboutUsController","缺失","","无匹配: GET /us/list"
"java","POST","/us/export","/us/export","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ruoyi-system\src\main\java\com\ruoyi\system\controller\AiAboutUsController.java","AiAboutUsController","缺失","","无匹配: POST /us/export"
"java","GET","/us/{id}","/us/:id","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ruoyi-system\src\main\java\com\ruoyi\system\controller\AiAboutUsController.java","AiAboutUsController","缺失","","无匹配: GET /us/:id"
"java","DELETE","/us/{ids}","/us/:ids","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ruoyi-system\src\main\java\com\ruoyi\system\controller\AiAboutUsController.java","AiAboutUsController","缺失","","无匹配: DELETE /us/:ids"
"java","GET","/remote/third/group/list","/remote/third/group/list","ljd-交接文件\ai-smart-society-java\ruoyi-modules\general-program\src\main\java\com\general\system\controller\RemoteThirdController.java","RemoteThirdController","部分迁移","POST /remote (misc-extended.ts:124)","路径前缀匹配: /remote/third/group/list → 1 个候选"
"java","GET","/ranking/list","/ranking/list","ljd-交接文件\ai-smart-society-java\ruoyi-modules\general-program\src\main\java\com\general\system\controller\RankingController.java","RankingController","缺失","","无匹配: GET /ranking/list"
"java","POST","/ranking/export","/ranking/export","ljd-交接文件\ai-smart-society-java\ruoyi-modules\general-program\src\main\java\com\general\system\controller\RankingController.java","RankingController","缺失","","无匹配: POST /ranking/export"
"java","GET","/ranking/{id}","/ranking/:id","ljd-交接文件\ai-smart-society-java\ruoyi-modules\general-program\src\main\java\com\general\system\controller\RankingController.java","RankingController","缺失","","无匹配: GET /ranking/:id"
"java","DELETE","/ranking/{ids}","/ranking/:ids","ljd-交接文件\ai-smart-society-java\ruoyi-modules\general-program\src\main\java\com\general\system\controller\RankingController.java","RankingController","缺失","","无匹配: DELETE /ranking/:ids"
"java","GET","/auth_management/get/{uuid}","/auth_management/get/:uuid","ljd-交接文件\ai-smart-society-java\ruoyi-modules\general-program\src\main\java\com\general\system\controller\AuthorizationManagementController.java","AuthorizationManagementController","缺失","","无匹配: GET /auth_management/get/:uuid"
"java","POST","/auth_management/remove","/auth_management/remove","ljd-交接文件\ai-smart-society-java\ruoyi-modules\general-program\src\main\java\com\general\system\controller\AuthorizationManagementController.java","AuthorizationManagementController","缺失","","无匹配: POST /auth_management/remove"
"java","GET","/ai_gc/list","/ai_gc/list","ljd-交接文件\ai-smart-society-java\ruoyi-modules\general-program\src\main\java\com\general\system\controller\AiGcController.java","AiGcController","缺失","","无匹配: GET /ai_gc/list"
"java","POST","/ai_gc/export","/ai_gc/export","ljd-交接文件\ai-smart-society-java\ruoyi-modules\general-program\src\main\java\com\general\system\controller\AiGcController.java","AiGcController","缺失","","无匹配: POST /ai_gc/export"
"java","GET","/ai_gc/{id}","/ai_gc/:id","ljd-交接文件\ai-smart-society-java\ruoyi-modules\general-program\src\main\java\com\general\system\controller\AiGcController.java","AiGcController","缺失","","无匹配: GET /ai_gc/:id"
"java","DELETE","/ai_gc/{ids}","/ai_gc/:ids","ljd-交接文件\ai-smart-society-java\ruoyi-modules\general-program\src\main\java\com\general\system\controller\AiGcController.java","AiGcController","缺失","","无匹配: DELETE /ai_gc/:ids"
"java","POST","/coze/chat/create","/coze/chat/create","ljd-交接文件\ai-smart-society-java\ruoyi-modules\coze-api-zhs\src\main\java\com\ruoyi\coze\controller\CozeChatController.java","CozeChatController","部分迁移","GET /coze/chat/history/:botId/:conversationId (missing-user-routes.ts:1981)","路径前缀匹配: /coze/chat/create → 1 个候选"
"java","POST","/coze/chat/stream","/coze/chat/stream","ljd-交接文件\ai-smart-society-java\ruoyi-modules\coze-api-zhs\src\main\java\com\ruoyi\coze\controller\CozeChatController.java","CozeChatController","部分迁移","GET /coze/chat/history/:botId/:conversationId (missing-user-routes.ts:1981)","路径前缀匹配: /coze/chat/stream → 1 个候选"
"java","POST","/coze/chat/stream-with-variables","/coze/chat/stream-with-variables","ljd-交接文件\ai-smart-society-java\ruoyi-modules\coze-api-zhs\src\main\java\com\ruoyi\coze\controller\CozeChatController.java","CozeChatController","部分迁移","GET /coze/chat/history/:botId/:conversationId (missing-user-routes.ts:1981)","路径前缀匹配: /coze/chat/stream-with-variables → 1 个候选"
"java","POST","/coze/chat/ws-info","/coze/chat/ws-info","ljd-交接文件\ai-smart-society-java\ruoyi-modules\coze-api-zhs\src\main\java\com\ruoyi\coze\controller\CozeChatController.java","CozeChatController","部分迁移","GET /coze/chat/history/:botId/:conversationId (missing-user-routes.ts:1981)","路径前缀匹配: /coze/chat/ws-info → 1 个候选"
"java","GET","/coze/bot/metadata/{botId}","/coze/bot/metadata/:botid","ljd-交接文件\ai-smart-society-java\ruoyi-modules\coze-api-zhs\src\main\java\com\ruoyi\coze\controller\CozeBotController.java","CozeBotController","部分迁移","POST /coze/message (chat-models.ts:1255) | POST /coze/message/stream (chat-models.ts:1286) | POST /coze/conversation/create (chat-models.ts:1310)","业务模块匹配: coze"
"java","GET","/coze/bot/metadata/async/{botId}","/coze/bot/metadata/async/:botid","ljd-交接文件\ai-smart-society-java\ruoyi-modules\coze-api-zhs\src\main\java\com\ruoyi\coze\controller\CozeBotController.java","CozeBotController","部分迁移","POST /coze/message (chat-models.ts:1255) | POST /coze/message/stream (chat-models.ts:1286) | POST /coze/conversation/create (chat-models.ts:1310)","业务模块匹配: coze"
"java","GET","/coze/bot/metadata/batch","/coze/bot/metadata/batch","ljd-交接文件\ai-smart-society-java\ruoyi-modules\coze-api-zhs\src\main\java\com\ruoyi\coze\controller\CozeBotController.java","CozeBotController","部分迁移","POST /coze/message (chat-models.ts:1255) | POST /coze/message/stream (chat-models.ts:1286) | POST /coze/conversation/create (chat-models.ts:1310)","业务模块匹配: coze"
"java","GET","/coze/bot/info/{botId}","/coze/bot/info/:botid","ljd-交接文件\ai-smart-society-java\ruoyi-modules\coze-api-zhs\src\main\java\com\ruoyi\coze\controller\CozeBotController.java","CozeBotController","部分迁移","POST /coze/message (chat-models.ts:1255) | POST /coze/message/stream (chat-models.ts:1286) | POST /coze/conversation/create (chat-models.ts:1310)","业务模块匹配: coze"
"java","GET","/coze/bot/list","/coze/bot/list","ljd-交接文件\ai-smart-society-java\ruoyi-modules\coze-api-zhs\src\main\java\com\ruoyi\coze\controller\CozeBotController.java","CozeBotController","部分迁移","POST /coze/message (chat-models.ts:1255) | POST /coze/message/stream (chat-models.ts:1286) | POST /coze/conversation/create (chat-models.ts:1310)","业务模块匹配: coze"
"java","GET","/coze/bot/list/async","/coze/bot/list/async","ljd-交接文件\ai-smart-society-java\ruoyi-modules\coze-api-zhs\src\main\java\com\ruoyi\coze\controller\CozeBotController.java","CozeBotController","部分迁移","POST /coze/message (chat-models.ts:1255) | POST /coze/message/stream (chat-models.ts:1286) | POST /coze/conversation/create (chat-models.ts:1310)","业务模块匹配: coze"
"java","GET","/coze/bot/list/all","/coze/bot/list/all","ljd-交接文件\ai-smart-society-java\ruoyi-modules\coze-api-zhs\src\main\java\com\ruoyi\coze\controller\CozeBotController.java","CozeBotController","部分迁移","POST /coze/message (chat-models.ts:1255) | POST /coze/message/stream (chat-models.ts:1286) | POST /coze/conversation/create (chat-models.ts:1310)","业务模块匹配: coze"
"java","GET","/coze/bot/config/{botId}","/coze/bot/config/:botid","ljd-交接文件\ai-smart-society-java\ruoyi-modules\coze-api-zhs\src\main\java\com\ruoyi\coze\controller\CozeBotController.java","CozeBotController","部分迁移","POST /coze/message (chat-models.ts:1255) | POST /coze/message/stream (chat-models.ts:1286) | POST /coze/conversation/create (chat-models.ts:1310)","业务模块匹配: coze"
"java","GET","/coze/bot/config/async/{botId}","/coze/bot/config/async/:botid","ljd-交接文件\ai-smart-society-java\ruoyi-modules\coze-api-zhs\src\main\java\com\ruoyi\coze\controller\CozeBotController.java","CozeBotController","部分迁移","POST /coze/message (chat-models.ts:1255) | POST /coze/message/stream (chat-models.ts:1286) | POST /coze/conversation/create (chat-models.ts:1310)","业务模块匹配: coze"
"java","GET","/coze/bot/config/batch","/coze/bot/config/batch","ljd-交接文件\ai-smart-society-java\ruoyi-modules\coze-api-zhs\src\main\java\com\ruoyi\coze\controller\CozeBotController.java","CozeBotController","部分迁移","POST /coze/message (chat-models.ts:1255) | POST /coze/message/stream (chat-models.ts:1286) | POST /coze/conversation/create (chat-models.ts:1310)","业务模块匹配: coze"
"java","GET","/job/log/list","/job/log/list","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ruoyi-job\src\main\java\com\ruoyi\job\controller\SysJobLogController.java","SysJobLogController","缺失","","无匹配: GET /job/log/list"
"java","POST","/job/log/export","/job/log/export","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ruoyi-job\src\main\java\com\ruoyi\job\controller\SysJobLogController.java","SysJobLogController","缺失","","无匹配: POST /job/log/export"
"java","GET","/job/log/{jobLogId}","/job/log/:joblogid","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ruoyi-job\src\main\java\com\ruoyi\job\controller\SysJobLogController.java","SysJobLogController","缺失","","无匹配: GET /job/log/:joblogid"
"java","DELETE","/job/log/{jobLogIds}","/job/log/:joblogids","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ruoyi-job\src\main\java\com\ruoyi\job\controller\SysJobLogController.java","SysJobLogController","缺失","","无匹配: DELETE /job/log/:joblogids"
"java","DELETE","/job/log/clean","/job/log/clean","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ruoyi-job\src\main\java\com\ruoyi\job\controller\SysJobLogController.java","SysJobLogController","缺失","","无匹配: DELETE /job/log/clean"
"java","GET","/coze/agents/public","/coze/agents/public","ljd-交接文件\ai-smart-society-java\ruoyi-modules\coze-api-zhs\src\main\java\com\ruoyi\coze\controller\AgentsController.java","AgentsController","部分迁移","POST /coze/message (chat-models.ts:1255) | POST /coze/message/stream (chat-models.ts:1286) | POST /coze/conversation/create (chat-models.ts:1310)","业务模块匹配: coze"
"java","GET","/coze/agents/category/{category}","/coze/agents/category/:category","ljd-交接文件\ai-smart-society-java\ruoyi-modules\coze-api-zhs\src\main\java\com\ruoyi\coze\controller\AgentsController.java","AgentsController","部分迁移","POST /coze/message (chat-models.ts:1255) | POST /coze/message/stream (chat-models.ts:1286) | POST /coze/conversation/create (chat-models.ts:1310)","业务模块匹配: coze"
"java","GET","/coze/agents/{agentId}","/coze/agents/:agentid","ljd-交接文件\ai-smart-society-java\ruoyi-modules\coze-api-zhs\src\main\java\com\ruoyi\coze\controller\AgentsController.java","AgentsController","部分迁移","POST /coze/message (chat-models.ts:1255) | POST /coze/message/stream (chat-models.ts:1286) | POST /coze/conversation/create (chat-models.ts:1310)","业务模块匹配: coze"
"java","PUT","/coze/agents/{agentId}","/coze/agents/:agentid","ljd-交接文件\ai-smart-society-java\ruoyi-modules\coze-api-zhs\src\main\java\com\ruoyi\coze\controller\AgentsController.java","AgentsController","部分迁移","POST /coze/message (chat-models.ts:1255) | POST /coze/message/stream (chat-models.ts:1286) | POST /coze/conversation/create (chat-models.ts:1310)","业务模块匹配: coze"
"java","DELETE","/coze/agents/{agentId}","/coze/agents/:agentid","ljd-交接文件\ai-smart-society-java\ruoyi-modules\coze-api-zhs\src\main\java\com\ruoyi\coze\controller\AgentsController.java","AgentsController","部分迁移","POST /coze/message (chat-models.ts:1255) | POST /coze/message/stream (chat-models.ts:1286) | POST /coze/conversation/create (chat-models.ts:1310)","业务模块匹配: coze"
"java","GET","/job/list","/job/list","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ruoyi-job\src\main\java\com\ruoyi\job\controller\SysJobController.java","SysJobController","缺失","","无匹配: GET /job/list"
"java","POST","/job/export","/job/export","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ruoyi-job\src\main\java\com\ruoyi\job\controller\SysJobController.java","SysJobController","缺失","","无匹配: POST /job/export"
"java","GET","/job/{jobId}","/job/:jobid","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ruoyi-job\src\main\java\com\ruoyi\job\controller\SysJobController.java","SysJobController","缺失","","无匹配: GET /job/:jobid"
"java","PUT","/job/changeStatus","/job/changestatus","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ruoyi-job\src\main\java\com\ruoyi\job\controller\SysJobController.java","SysJobController","缺失","","无匹配: PUT /job/changestatus"
"java","PUT","/job/run","/job/run","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ruoyi-job\src\main\java\com\ruoyi\job\controller\SysJobController.java","SysJobController","缺失","","无匹配: PUT /job/run"
"java","DELETE","/job/{jobIds}","/job/:jobids","ljd-交接文件\ai-smart-society-java\ruoyi-modules\ruoyi-job\src\main\java\com\ruoyi\job\controller\SysJobController.java","SysJobController","缺失","","无匹配: DELETE /job/:jobids"
"java","POST","/zhsWithdrawal/searchCount","/zhswithdrawal/searchcount","ljd-交接文件\ZHS_Server_java\src\main\java\com\ai\manager\small\controller\ZhsWithdrawalController.java","ZhsWithdrawalController","缺失","","无匹配: POST /zhswithdrawal/searchcount"
"java","POST","/zhsWithdrawal/withdrawal","/zhswithdrawal/withdrawal","ljd-交接文件\ZHS_Server_java\src\main\java\com\ai\manager\small\controller\ZhsWithdrawalController.java","ZhsWithdrawalController","缺失","","无匹配: POST /zhswithdrawal/withdrawal"
"java","POST","/zhsWithdrawal/withdrawalRecord","/zhswithdrawal/withdrawalrecord","ljd-交接文件\ZHS_Server_java\src\main\java\com\ai\manager\small\controller\ZhsWithdrawalController.java","ZhsWithdrawalController","缺失","","无匹配: POST /zhswithdrawal/withdrawalrecord"
"java","POST","/zhsWithdrawal/getWithdrawal","/zhswithdrawal/getwithdrawal","ljd-交接文件\ZHS_Server_java\src\main\java\com\ai\manager\small\controller\ZhsWithdrawalController.java","ZhsWithdrawalController","缺失","","无匹配: POST /zhswithdrawal/getwithdrawal"
"java","GET","/product_identity/list","/product_identity/list","ljd-交接文件\ZHS_Server_java\src\main\java\com\ai\manager\small\controller\ZhsProductIdentityController.java","ZhsProductIdentityController","缺失","","无匹配: GET /product_identity/list"
"java","GET","/product_identity/getInfo","/product_identity/getinfo","ljd-交接文件\ZHS_Server_java\src\main\java\com\ai\manager\small\controller\ZhsProductIdentityController.java","ZhsProductIdentityController","缺失","","无匹配: GET /product_identity/getinfo"
"java","GET","/information/dictionary","/information/dictionary","ljd-交接文件\ZHS_Server_java\src\main\java\com\ai\manager\small\controller\ZhsInformationController.java","ZhsInformationController","缺失","","无匹配: GET /information/dictionary"
"java","GET","/information/list","/information/list","ljd-交接文件\ZHS_Server_java\src\main\java\com\ai\manager\small\controller\ZhsInformationController.java","ZhsInformationController","缺失","","无匹配: GET /information/list"
"java","GET","/flow/orderList","/flow/orderlist","ljd-交接文件\ZHS_Server_java\src\main\java\com\ai\manager\small\controller\ZhsCommissionFlowController.java","ZhsCommissionFlowController","缺失","","无匹配: GET /flow/orderlist"
"java","GET","/flow/list","/flow/list","ljd-交接文件\ZHS_Server_java\src\main\java\com\ai\manager\small\controller\ZhsCommissionFlowController.java","ZhsCommissionFlowController","缺失","","无匹配: GET /flow/list"
"java","GET","/flow/getStatistics","/flow/getstatistics","ljd-交接文件\ZHS_Server_java\src\main\java\com\ai\manager\small\controller\ZhsCommissionFlowController.java","ZhsCommissionFlowController","缺失","","无匹配: GET /flow/getstatistics"
"java","GET","/flow/getTraderTeam","/flow/gettraderteam","ljd-交接文件\ZHS_Server_java\src\main\java\com\ai\manager\small\controller\ZhsCommissionFlowController.java","ZhsCommissionFlowController","缺失","","无匹配: GET /flow/gettraderteam"
"java","GET","/flow/getTraderTeamByCenter","/flow/gettraderteambycenter","ljd-交接文件\ZHS_Server_java\src\main\java\com\ai\manager\small\controller\ZhsCommissionFlowController.java","ZhsCommissionFlowController","缺失","","无匹配: GET /flow/gettraderteambycenter"
"java","GET","/examine/list","/examine/list","ljd-交接文件\ZHS_Server_java\src\main\java\com\ai\manager\small\controller\ZhsAgentExamineController.java","ZhsAgentExamineController","已迁移","GET /examine/list (agents.ts:735)","精确匹配: GET /examine/list"
"java","GET","/examine/{id}","/examine/:id","ljd-交接文件\ZHS_Server_java\src\main\java\com\ai\manager\small\controller\ZhsAgentExamineController.java","ZhsAgentExamineController","部分迁移","POST /examine (admin-extended.ts:188)","路径前缀匹配: /examine/:id → 1 个候选"
"java","DELETE","/examine/{ids}","/examine/:ids","ljd-交接文件\ZHS_Server_java\src\main\java\com\ai\manager\small\controller\ZhsAgentExamineController.java","ZhsAgentExamineController","部分迁移","POST /examine (admin-extended.ts:188)","路径前缀匹配: /examine/:ids → 1 个候选"
"java","PUT","/examine/pass","/examine/pass","ljd-交接文件\ZHS_Server_java\src\main\java\com\ai\manager\small\controller\ZhsAgentExamineController.java","ZhsAgentExamineController","部分迁移","POST /examine (admin-extended.ts:188) | POST /examine/pass (admin-extended.ts:211)","路径前缀匹配: /examine/pass → 2 个候选"
"java","PUT","/examine/reject","/examine/reject","ljd-交接文件\ZHS_Server_java\src\main\java\com\ai\manager\small\controller\ZhsAgentExamineController.java","ZhsAgentExamineController","部分迁移","POST /examine (admin-extended.ts:188) | POST /examine/reject (admin-extended.ts:221)","路径前缀匹配: /examine/reject → 2 个候选"
"java","GET","/zhs_agent_buy/list","/zhs_agent_buy/list","ljd-交接文件\ZHS_Server_java\src\main\java\com\ai\manager\small\controller\ZhsAgentBuyController.java","ZhsAgentBuyController","缺失","","无匹配: GET /zhs_agent_buy/list"
"java","GET","/zhs_agent_buy/{id}","/zhs_agent_buy/:id","ljd-交接文件\ZHS_Server_java\src\main\java\com\ai\manager\small\controller\ZhsAgentBuyController.java","ZhsAgentBuyController","缺失","","无匹配: GET /zhs_agent_buy/:id"
"java","DELETE","/zhs_agent_buy/{ids}","/zhs_agent_buy/:ids","ljd-交接文件\ZHS_Server_java\src\main\java\com\ai\manager\small\controller\ZhsAgentBuyController.java","ZhsAgentBuyController","缺失","","无匹配: DELETE /zhs_agent_buy/:ids"
"java","GET","/zhs_agent_buy/user/{bugUuid}/agent/{agentId}","/zhs_agent_buy/user/:buguuid/agent/:agentid","ljd-交接文件\ZHS_Server_java\src\main\java\com\ai\manager\small\controller\ZhsAgentBuyController.java","ZhsAgentBuyController","缺失","","无匹配: GET /zhs_agent_buy/user/:buguuid/agent/:agentid"
"java","GET","/zhs_agent_buy/order/{orderNo}","/zhs_agent_buy/order/:orderno","ljd-交接文件\ZHS_Server_java\src\main\java\com\ai\manager\small\controller\ZhsAgentBuyController.java","ZhsAgentBuyController","缺失","","无匹配: GET /zhs_agent_buy/order/:orderno"
"java","GET","/zhs_agent_buy/unsettled","/zhs_agent_buy/unsettled","ljd-交接文件\ZHS_Server_java\src\main\java\com\ai\manager\small\controller\ZhsAgentBuyController.java","ZhsAgentBuyController","缺失","","无匹配: GET /zhs_agent_buy/unsettled"
